time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-1.5090645610691535,0.070375207641505,17.25644089347073,0.03608134398736329,0.11438140213401393,0.0,-1.7212810120916375,0.1134334775196153,4.862776810033296,0.06851420231368378,0.07332791379246408,0.0,456.7388594384017,455.50902247198286,456.29189829153114,455.5588383879893
2.4600000000000017,-1.614412688240459,0.07782282554463892,17.54795714275356,0.039724306277389765,0.11922080500106791,0.0,-1.7907416737624955,0.13515817864737137,4.854343637338292,0.03668764121466066,0.09230530650179729,0.0,426.88576763625593,428.5077088685071,428.6973670857285,425.98659170932575
2.520000000000002,-1.7238788893297803,0.0865837350980245,17.837785322484503,0.04196972160887924,0.12448120870660162,0.0,-1.8586051896928297,0.15705391360119877,4.8066698575794655,0.03885595145035214,0.07627565211755201,0.0,415.962059914321,414.5625669639216,413.7996434860616,413.99127899412
2.580000000000002,-1.8384322141694098,0.09700700814192366,18.132100523362862,0.04391293397934959,0.12892245526749502,0.0,-1.9602708550065318,0.19059958634481902,5.002810649297208,0.014513621807988443,0.06908252387766511,0.0,491.3704547007882,490.8405474444928,490.8625438311397,489.05282785908156
2.640000000000002,-1.9586925023154484,0.10931293760175938,18.434322511237603,0.04533376123018762,0.1335255547804559,0.0,-2.0488119854273,0.2196939432751671,5.0707978450945115,0.03757908286449431,0.08875671476377239,0.0,452.7728584629294,454.35757570179095,453.9891903694955,455.8364621663761
2.700000000000002,-2.084920458381661,0.12358365804046179,18.74470227515828,0.04750079316401923,0.13910296744834305,0.0,-2.1593129357395204,0.2562035902000978,5.27403837947269,0.03302096199451736,0.10025072075867325,0.0,495.0024109989085,495.85389891380373,495.75524211352797,495.4206030872231
2.760000000000002,-2.2172561475736305,0.13986932103352476,19.062555740654044,0.04942825382870364,0.14543242978589888,0.0,-2.252440638612033,0.2868153234890955,5.320644715562302,0.030268317717368178,0.11431534266403709,0.0,449.7927761588916,450.9400257172454,451.65809397502954,451.43635826622193
2.820000000000002,-2.354712327539399,0.15782600370494762,19.379148336005773,0.05140521453342739,0.1530200587720536,0.0,-2.330047469023381,0.3118924744208482,5.232652938426279,0.037833446647287744,0.1435894494850535,0.0,406.3631893597559,408.9949986221855,406.86790060289485,407.5453074687434
2.880000000000002,-2.498126185554664,0.17770845362632365,19.697985811401622,0.05368767064187452,0.1612072137777245,0.0,-2.4512369709960113,0.35105148089796273,5.39415852081007,0.03845261904268536,0.11573247328243025,0.0,487.2023707699546,485.1298220365539,486.55679941196587,486.6037174561083
2.940000000000002,-2.6482471725277326,0.1997434827594047,20.02192444437824,0.05565274353061511,0.16804962009737778,0.0,-2.553412490275482,0.38362490787546244,5.403484181739187,0.017794769221034724,0.11042378233383943,0.0,443.0519510596027,442.62681192974,441.933869738291,440.22790556865726
3.000000000000002,-2.8040441038806465,0.2235720286740383,20.342985402196792,0.05691109514744319,0.1743040112632519,0.0,-2.640391033743807,0.4107588709629968,5.298828838578673,0.026670920480086853,0.08750886440739228,0.0,405.4603422482253,403.4063256629282,403.70606832161207,404.50639960762993
3.0600000000000023,-2.966874197125587,0.2496019775116096,20.66743491216027,0.05801235695137574,0.1795280900350118,0.0,-2.787733518416962,0.4569998346404052,5.5147790752900265,-0.008709517524276072,0.08617191520031613,0.0,504.5014095477985,504.4101369476826,505.5230296827824,502.96672054156045
3.1200000000000023,-3.137198174421035,0.2779512966822374,20.99669888836355,0.05795458048998192,0.18474700907987351,0.0,-2.89022194345697,0.48795684957477053,5.460719817736271,0.011220835259015818,0.08855375922576675,0.0,424.919408420533,425.13022239191594,422.33655993272794,424.05248379538295
3.1800000000000024,-3.3142869244903537,0.3083192460267395,21.325462958951885,0.05842583117437794,0.18995657568465685,0.0,-3.0132163192030927,0.5243325408715828,5.497609978939433,8.777446530372664e-05,0.0831279344798195,0.0,453.64907936079754,453.2191653929393,454.4000206206564,453.5063868892258
3.2400000000000024,-3.498951728921983,0.34090125769529434,21.65686804786551,0.05789849723259444,0.1946311469440909,0.0,-3.142718515590891,0.5616870883357343,5.5486753320630635,-0.03980090661547976,0.0646278615019997,0.0,459.8363197569857,458.37269148199573,460.72791581172083,457.5626906052186
3.3000000000000025,-3.6915071833400557,0.3757098672509027,21.99142011091874,0.05585048619957789,0.1985132729685608,0.0,-3.276151492784491,0.598354236812549,5.602518912165435,-0.02470095333027588,0.06485009570225568,0.0,460.48099112451484,460.50148800761576,461.1112648863634,462.30234559686386
3.3600000000000025,-3.8917689624665646,0.4125727251725223,22.327254062400574,0.05472996042110889,0.20250646481404644,0.0,-3.399635937579167,0.630281486409708,5.591738140397099,-0.00874643714909067,0.06975711172116769,0.0,440.19026993014023,440.5995725579658,442.4088692752049,443.72088317958776
3.4200000000000026,-4.099469991202896,0.45131736577393383,22.66214726857876,0.053976262999107405,0.20680578247338488,0.0,-3.524158481341405,0.6611392371131991,5.571190585077748,-0.021560043563227653,0.07520257411190119,0.0,439.03281752368673,439.4885042722529,439.32126797017753,438.25739238634003
3.4800000000000026,-4.31436365843298,0.49180159233856124,22.99402998842528,0.05272558805124028,0.21141287207680293,0.0,-3.639447252614813,0.688240108008679,5.491698671715826,-0.019450865712686685,0.07977341883341454,0.0,419.57696722793673,419.978741151121,419.5649818543958,419.74808916232246
3.5400000000000027,-4.537458520509613,0.5341813384952904,23.326651920570047,0.051455226313020574,0.2156267410786077,0.0,-3.7974577673313368,0.7242396287002268,5.5947953096263525,-0.024859838506013823,0.032679243487074364,0.0,480.481828584012,476.9002838493174,477.42645727110266,477.0135393944028
3.6000000000000028,-4.7696870763372745,0.5785875613186294,23.663415320043086,0.050166432065592126,0.21760459403646504,0.0,-3.9437124710458784,0.7558098123016798,5.6301996095642,-0.015457365337161825,0.0335280458067358,0.0,460.34061766178957,460.4081703962771,457.09006077687496,457.8389173533129
3.660000000000003,-5.010844766054458,0.6248844052399761,24.00270230021367,0.04946547450167316,0.2195601673258034,0.0,-4.095088676615797,0.7873084429072418,5.678822840451118,-0.0050379188573424815,0.030654113145678098,0.0,464.24332928591554,464.0180746124963,463.45651893087387,464.2750416898356
3.720000000000003,-5.26007973835086,0.6728213984820005,24.340114684725535,0.048966830451576016,0.2216971232541356,0.0,-4.213115817134702,0.8105744167078339,5.568605815609619,-0.015826386571043415,0.044043595908803544,0.0,412.2917642848712,413.47402022188004,413.60438289766023,412.6529827018987
3.780000000000003,-5.516738903248893,0.7222043710482611,24.672146286400494,0.04759076579871291,0.22447075013423934,0.0,-4.342577192217846,0.8354366105075229,5.499201074425012,-0.043555609203900045,0.05026978302445619,0.0,426.6682474274167,427.20095751479545,426.7838504499011,424.4097215250051
3.840000000000003,-5.781566198600154,0.7731175645459677,25.00142451037038,0.04499804496530313,0.22767718095906542,0.0,-4.485384463424455,0.8614323213305527,5.4765469762133865,-0.04253372347611514,0.05912610729348534,0.0,439.9209931040732,440.6557763992806,442.9191288039318,443.0021412160341
3.900000000000003,-6.055368268918382,0.8256051291644372,25.330699641335904,0.04261205845762994,0.23072044270931524,0.0,-4.641727911173605,0.8878989408479377,5.498817297179361,-0.0347394810345193,0.02310742913646885,0.0,459.21155856536467,456.34618063208626,454.9148674806821,455.5379177084341
3.960000000000003,-6.33854065935779,0.8796191504471801,25.660902702251214,0.04062624592651343,0.23215492918032332,0.0,-4.797594096381276,0.9123646546586446,5.507616328243257,-0.029999522119595314,0.025463040951761155,0.0,453.41961288963853,453.6089151152664,452.604182485995,452.98518544802135
4.020000000000002,-6.630809932946361,0.9350095996743832,25.99027544937984,0.03871584110343562,0.23364523631737377,0.0,-4.945024000131786,0.9338188505694699,5.471383987889009,-0.03580092923024427,0.023559232420996036,0.0,439.2737338505414,439.11589597141915,439.6732282657109,439.19181856623004
4.080000000000001,-6.931999180845453,0.9916537049401197,26.31750393057186,0.036331612982212214,0.2348745941532524,0.0,-5.0949235171463965,0.9541195055378501,5.436136892419937,-0.049075703498952086,0.013508130317662945,0.0,440.5888042308409,439.7568039337357,440.0496385480453,438.9482587815026
4.14,-7.24218405402698,1.0494622907683577,26.642356743249646,0.03316691787266457,0.23570081651070574,0.0,-5.244865802335464,0.9725752571842509,5.392263091119433,-0.06133206039535101,0.014289751162760454,0.0,437.69301403635217,437.75796345536355,437.1423901568526,436.11770607802424
4.199999999999998,-7.561794768045508,1.1083719182275775,26.96610434474037,0.029855393680635167,0.23675947272687292,0.0,-5.4090774560672745,0.990749857634163,5.398996494597492,-0.04510952826058538,0.02362648629788843,0.0,452.9024899269871,453.65291616175654,453.39924560934077,454.69895578347774
